FECHA,DEPARTAMENTO,MUNICIPIO,DIA,HORA,BARRIO,ZONA,CLASE DE SITIO,ARMA O MEDIO,MOVIL VICTIMA,MOVIL AGRESOR,EDAD,GENERO,ESTADO CIVIL,CLASE EMPLEADO,PROFESION,ESCOLARIDAD,PAIS NACE,CODIGO DANE,AÑO DE NACIMIENTO,CÉDULA,CORREO
05/24/2021 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,21:50,PALERMO SUR ENO REPORTADO18,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,VEHICULO,A PIE,28.0,MASCULINO,SOLTERO,INDEPENDIENTE,NO REPORTADO,PRIMARIA,COLOMBIA,11001000.0,1987.0,38-530,rublor4966@gmail.com
05/24/2021 12:00:00 AM,CUNDINAMARCA,FACATATIVÁ,Domingo,15:30,MANA BLANCA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,17.0,MASCULINO,SOLTERO,DESEMPLEADO,NO REPORTADO,PRIMARIA,COLOMBIA,25269000.0,1998.0,56-086,ccnjaa6635@unidatos.edu.co
05/24/2021 12:00:00 AM,GUAJIRA,MAICAO,Domingo,11:30,CENTRO,URBANA,VIAS PUBLICAS,PUNZANTES,A PIE,A PIE,28.0,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,COLOMBIA,44430000.0,1987.0,65-449,ukaftq9973@gmail.com
05/24/2021 12:00:00 AM,GUAVIARE,SAN JOSÉ DEL GUAVIARE (CT),Domingo,17:00,VEREDA GUANAPALO,RURAL,FINCAS Y SIMILARES,ARMA BLANCA,A PIE,A PIE,39.0,MASCULINO,SOLTERO,AGRICULTOR,NO REPORTADO,PRIMARIA,COLOMBIA,95001000.0,1976.0,18-419,nhafpm2356@unidatos.edu.co
05/24/2021 12:00:00 AM,HUILA,GARZÓN,Domingo,4:00,VEREDA ZULUAGUITA,RURAL,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,56.0,MASCULINO,SOLTERO,AGRICULTOR,NO REPORTADO,PRIMARIA,COLOMBIA,41298000.0,1959.0,94-558,purmmq3774@gmail.com
05/24/2021 12:00:00 AM,HUILA,LA PLATA,Domingo,14:40,ALTICO,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,42.0,MASCULINO,SOLTERO,INDEPENDIENTE,NO REPORTADO,PRIMARIA,COLOMBIA,41396000.0,1973.0,59-171,ipisjg1953@unidatos.edu.co
05/24/2021 12:00:00 AM,HUILA,NEIVA (CT),Domungo,18:30,VEREDA AHUYAMALES,RURAL,TRAMO DE VIA,ARMA BLANCA,A PIE,A PIE,15.0,MASCULINO,SOLTERO,AGRICULTOR,NO REPORTADO,PRIMARIA,COLOMBIA,41001000.0,2000.0,10-841,tgijeo5652@unidatos.edu.co
05/24/2021 12:00:00 AM,HUILA,NEIVA (CT),Domingo,17:00,LA ESPERANZA,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,28.0,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,COLOMBIA,41001000.0,1987.0,12-467,ttrebj4131@gmail.com
05/24/2021 12:00:00 AM,HUILA,PITALITO,domnigo,1:30,VEREDA LLANO GRANDE,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,28.0,MASCULINO,UNION LIBRE,AGRICULTOR,NO REPORTADO,PRIMARIA,COLOMBIA,41551000.0,1987.0,87-710,jgrsoh9319@gmail.com
05/24/2021 12:00:00 AM,META,EL DORADO,Domingo,21:40,INSPEC. SAN ISIDRO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22.0,MASCULINO,UNION LIBRE,INDEPENDIENTE,NO REPORTADO,ANALFABETA,COLOMBIA,50270000.0,1993.0,87-940,qfikcj5849@gmail.com
05/24/2021 12:00:00 AM,META,VILLAVICENCIO (CT),Domingo,19:47,SAN CARLOS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,27.0,MASCULINO,SOLTERO,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,COLOMBIA,50001000.0,1988.0,45-036,itqapr7888@gmail.com
05/24/2021 12:00:00 AM,NARIÑO,PASTO (CT),Domingo,2:30,EL PILAR,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,47.0,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,COLOMBIA,52001000.0,1968.0,21-539,hnqsru2706@gmail.com
05/24/2021 12:00:00 AM,NORTE DE SANTANDER,TIBÚ,domungo,6:24,VEREDA SOCUAVO,RURAL,VIAS PUBLICAS,CUERDA/SOGA/CADENA,CONDUCTOR MOTOCICLETA,A PIE,45.0,MASCULINO,SOLTERO,AGRICULTOR,NO REPORTADO,PRIMARIA,COLOMBIA,54810000.0,1970.0,94-767,obckar3771@gmail.com
05/24/2021 12:00:00 AM,PUTUMAYO,ORITO,Dominog,2:30,MARCO FIDEL SUAREZ,URBANA,BILLARES,ARMA BLANCA,A PIE,A PIE,51.0,MASCULINO,UNION LIBRE,INDEPENDIENTE,NO REPORTADO,PRIMARIA,COLOMBIA,86320000.0,1964.0,94-389,otprbo8071@gmail.com
05/24/2021 12:00:00 AM,QUINDÍO,ARMENIA (CT),Domingo,15:55,SECTOR COLISEO DEL CAFE,URBANA,FRENTE CLINICA U HOSPITAL - VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,34.0,MASCULINO,SOLTERO,DESEMPLEADO,NO REPORTADO,SECUNDARIA,COLOMBIA,63001000.0,1981.0,11-338,lkcncg8757@gmail.com
05/24/2021 12:00:00 AM,RISARALDA,PEREIRA (CT),Domingo,19:00,SAN JORGE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,PASAJERO MOTOCICLETA,24.0,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,COLOMBIA,66001000.0,1991.0,60-594,qsogct4116@gmail.com
05/24/2021 12:00:00 AM,RISARALDA,PEREIRA (CT),Domingo,20:30,SAN NICOLAS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,34.0,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,COLOMBIA,66001000.0,1981.0,73-671,tbtqru4622@gmail.com
05/24/2021 12:00:00 AM,SAN ANDRÉS Y PROVIDENCIA,SAN ANDRÉS (CT),Domingo,23:20,BARRIO ALMENDRO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19.0,MASCULINO,SOLTERO,DESEMPLEADO,NO REPORTADO,SECUNDARIA,COLOMBIA,88001000.0,1996.0,53-271,babgcj7330@gmail.com
05/24/2021 12:00:00 AM,SANTANDER,FLORIDABLANCA,Domingo,2:10,BUCARICA,URBANA,FRENTE A ALMACEN - VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,49.0,MASCULINO,CASADO,COMERCIANTE,NO REPORTADO,SECUNDARIA,COLOMBIA,68276000.0,1966.0,14-371,correo183@unidatos.edu.co
05/24/2021 12:00:00 AM,VALLE,CALI (CT),Domingo,18:42,LOS GUADUALES E6,URBANA,DENTRO DE LA VIVIENDA,ARMA DE FUEGO,A PIE,A PIE,30.0,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,COLOMBIA,76001000.0,85.0,27-902,lofmrg6112@gmail.com
05/24/2021 12:00:00 AM,VALLE,CALI (CT),Dominog,14:30,VILLA SAN MARCOS E14,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,23.0,MASCULINO,SOLTERO,DESEMPLEADO,NO REPORTADO,PRIMARIA,COLOMBIA,76001000.0,1992.0,29-650,correo257@unidatos.edu.co
05/24/2021 12:00:00 AM,VALLE,CALI (CT),Domingo,15:03,ALTO JORDAN E18,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,PASAJERO MOTOCICLETA,37.0,FEMENINO,UNION LIBRE,AMA DE CASA,NO REPORTADO,SECUNDARIA,COLOMBIA,76001000.0,1978.0,75-996,ohnkdh8303@unidatos.edu.co
05/24/2021 12:00:00 AM,VALLE,CALI (CT),Domingo,15:03,ALTO JORDAN E18,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,PASAJERO MOTOCICLETA,43.0,FEMENINO,UNION LIBRE,AMA DE CASA,NO REPORTADO,SECUNDARIA,COLOMBIA,76001000.0,1972.0,14-637,correo302@unidatos.edu.co
05/24/2021 12:00:00 AM,VALLE,EL CERRITO,Dominog,21:50,LA ORQUIDEA,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,46.0,FEMENINO,UNION LIBRE,AMA DE CASA,NO REPORTADO,PRIMARIA,COLOMBIA,76248000.0,1969.0,29-327,fioeeq5924@unidatos.edu.co
05/24/2021 12:00:00 AM,VALLE,GUADALAJARA DE BUGA,Domingo,20:30,ALTO BONITO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22.0,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,COLOMBIA,76111000.0,1993.0,41-473,cobkdo7594@gmail.com
05/24/2021 12:00:00 AM,VALLE,PALMIRA,Domingo,11:44,CORREGIMIENTO LA DOLORES,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,71.0,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADO,ANALFABETA,COLOMBIA,76520000.0,1944.0,15-465,sdnqra8785@unidatos.edu.co
05/24/2021 12:00:00 AM,VALLE,PALMIRA,Domingo,3:25,ZAMORANO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25.0,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,COLOMBIA,76520000.0,1990.0,89-376,iudmhq9655@gmail.com
05/24/2021 12:00:00 AM,VALLE,SEVILLA,Domingo,17:15,EL BRASIL,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,34.0,MASCULINO,SOLTERO,AGRICULTOR,NO REPORTADO,PRIMARIA,COLOMBIA,76736000.0,1981.0,20-798,correo8219@colombia.gov.co
05/25/2021 12:00:00 AM,ANTIOQUIA,CALDAS,Lunes,6:00,VDA. LA QUIEBRA,RURAL,LOTE BALDIO,ARMA DE FUEGO,A PIE,A PIE,20.0,MASCULINO,SOLTERO,DESEMPLEADO,NO REPORTADO,PRIMARIA,COLOMBIA,5129000.0,1995.0,82-352,ksgpcs3250@gmail.com
05/25/2021 12:00:00 AM,ANTIOQUIA,EL BAGRE,Lunes,17:00,VILLA ACURU,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,22.0,MASCULINO,SOLTERO,INDEPENDIENTE,NO REPORTADO,PRIMARIA,COLOMBIA,5250000.0,1993.0,70-840,correo644@unidatos.edu.co
05/25/2021 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),lune,8:10,EL CHAGUALO CNO REPORTADO10,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,30.0,MASCULINO,NO REPORTADO,NO REPORTA,NO REPORTADO,NO REPORTADO,NO REPORTADO,5001000.0,1985.0,52-886,eslmdd2207@gmail.com
05/25/2021 12:00:00 AM,ANTIOQUIA,REMEDIOS,Lunes,5:30,LA GORGONA,RURAL,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,34.0,MASCULINO,UNION LIBRE,AGRICULTOR,NO REPORTADO,ANALFABETA,COLOMBIA,5604000.0,1981.0,33-109,heruio2082@gmail.com
05/25/2021 12:00:00 AM,ANTIOQUIA,RIONEGRO,Lumes,11:30,ABREO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,24.0,MASCULINO,SOLTERO,INDEPENDIENTE,NO REPORTADO,PRIMARIA,COLOMBIA,5615000.0,1991.0,68-309,tmpirh7622@unidatos.edu.co
05/25/2021 12:00:00 AM,ANTIOQUIA,VALDIVIA,Lunes,0:30,MONTEBLANCO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,42.0,MASCULINO,SOLTERO,INDEPENDIENTE,NO REPORTADO,PRIMARIA,COLOMBIA,5854000.0,1973.0,91-639,lilrhs1298@unidatos.edu.co
05/25/2021 12:00:00 AM,ATLÁNTICO,BARANOA,Lunes,21:45,VILLA LEILA,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,A PIE,PASAJERO MOTOCICLETA,46.0,MASCULINO,CASADO,COMERCIANTE,NO REPORTADO,PRIMARIA,COLOMBIA,8078000.0,1969.0,66-546,correo9997@colombia.gov.co
05/25/2021 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Lnues,0:45,CARLOS MEISEL,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,PASAJERO MOTOCICLETA,29.0,FEMENINO,SOLTERO,AMA DE CASA,NO REPORTADO,PRIMARIA,COLOMBIA,8001000.0,1986.0,28-134,drnfau8313@gmail.com
05/25/2021 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Lunes,0:45,CARLOS MEISEL,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,PASAJERO MOTOCICLETA,34.0,MASCULINO,SEPARADO,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,COLOMBIA,8001000.0,1981.0,80-460,jtbiiq4907@gmail.com
05/25/2021 12:00:00 AM,CALDAS,MANIZALES (CT),Luns,18:03,EL PALMAR,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,17.0,MASCULINO,SOLTERO,ESTUDIANTE,NO REPORTADO,SECUNDARIA,COLOMBIA,17001000.0,1998.0,62-164,oajdno4913@gmail.com
05/25/2021 12:00:00 AM,CALDAS,SAMANÁ,Lunes,17:45,VDA. CORINTO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,49.0,MASCULINO,CASADO,AGRICULTOR,NO REPORTADO,SECUNDARIA,COLOMBIA,17662000.0,1966.0,20-115,correo9761@colombia.gov.co
05/25/2021 12:00:00 AM,CASANARE,MONTERREY,Lunes,22:45,BUENAVISTA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,58.0,MASCULINO,UNION LIBRE,INDEPENDIENTE,NO REPORTADO,PRIMARIA,COLOMBIA,85162000.0,1957.0,88-438,correo103@unidatos.edu.co
05/25/2021 12:00:00 AM,CAUCA,EL TAMBO,Lunes,10:20,C/MIENTO QUILCACE,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,A PIE,29.0,MASCULINO,VIUDO,AGRICULTOR,NO REPORTADO,SECUNDARIA,COLOMBIA,19256000.0,1986.0,74-665,uluckf5126@gmail.com
05/25/2021 12:00:00 AM,CAUCA,PATÍA,kunes,0:10,GALAN,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22.0,MASCULINO,SOLTERO,ESTUDIANTE,NO REPORTADO,SECUNDARIA,COLOMBIA,19532000.0,1993.0,19-302,cpbuoh5986@gmail.com
05/25/2021 12:00:00 AM,CAUCA,PUERTO TEJADA,Lunes,21:50,VILLA CLARITA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,30.0,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,COLOMBIA,19573000.0,1985.0,50-121,iqssoi9805@unidatos.edu.co
05/25/2021 12:00:00 AM,CESAR,EL PASO,Lnues,21:54,VEREDA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,PASAJERO MOTOCICLETA,29.0,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,COLOMBIA,20250000.0,1986.0,94-633,lmlfst9014@unidatos.edu.co
05/25/2021 12:00:00 AM,CÓRDOBA,TIERRALTA,Lunes,6:35,19 DE MARZO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,18.0,MASCULINO,UNION LIBRE,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,COLOMBIA,23807000.0,1997.0,23-982,slkjla8911@unidatos.edu.co
05/25/2021 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,7:27,SAN BERNARDO ENO REPORTADO3,URBANA,FRENTE A BANCO - VIA PUBLICA,ARMA BLANCA,A PIE,A PIE,34.0,MASCULINO,SOLTERO,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,COLOMBIA,11001000.0,1981.0,75-256,kilrmp4505@unidatos.edu.co
05/25/2021 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,18:40,SAN BERNARDO ENO REPORTADO3,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,24.0,MASCULINO,SOLTERO,INDEPENDIENTE,NO REPORTADO,PRIMARIA,COLOMBIA,11001000.0,1991.0,67-011,prpbka3796@unidatos.edu.co
05/25/2021 12:00:00 AM,MAGDALENA,CIÉNAGA,Lnues,20:49,LA VICTORIA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,24.0,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,COLOMBIA,47189000.0,1991.0,11-069,correo5324@colombia.gov.co
05/25/2021 12:00:00 AM,MAGDALENA,ZONA BANANERA,Lunes,10:20,CORREGIMIENTO RIO FRIO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,36.0,MASCULINO,SOLTERO,INDEPENDIENTE,NO REPORTADO,PRIMARIA,COLOMBIA,47980000.0,1979.0,24-043,nuthrg6224@unidatos.edu.co
05/25/2021 12:00:00 AM,META,PUERTO GAITÁN,Lunes,5:30,INSPECCION CRISTALINA,RURAL,FINCAS Y SIMILARES,ARMA BLANCA,A PIE,A PIE,31.0,MASCULINO,SOLTERO,INDEPENDIENTE,NO REPORTADO,PRIMARIA,COLOMBIA,50568000.0,1984.0,22-853,euurpr6743@unidatos.edu.co
05/25/2021 12:00:00 AM,META,VILLAVICENCIO (CT),Luns,21:40,VILLA SUAREZ,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22.0,MASCULINO,SOLTERO,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,COLOMBIA,50001000.0,1993.0,74-297,ulalul8977@unidatos.edu.co
05/25/2021 12:00:00 AM,META,VISTAHERMOSA,Lunes,19:00,VEREDA GUAPAYA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,28.0,MASCULINO,SOLTERO,AGRICULTOR,NO REPORTADO,PRIMARIA,COLOMBIA,50711000.0,1987.0,23-757,rcicin6427@gmail.com
05/25/2021 12:00:00 AM,NARIÑO,POLICARPA,Lunes,10:00,VDA SANTA ROSA,RURAL,DISCOTECAS,ARMA BLANCA,A PIE,A PIE,31.0,MASCULINO,SOLTERO,INDEPENDIENTE,NO REPORTADO,PRIMARIA,COLOMBIA,52540000.0,1984.0,52-805,correo846@unidatos.edu.co
05/25/2021 12:00:00 AM,NARIÑO,SAN ANDRES DE TUMACO,Lunes,9:03,KM. 90,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,38.0,MASCULINO,UNION LIBRE,INDEPENDIENTE,NO REPORTADO,PRIMARIA,COLOMBIA,52835000.0,1977.0,61-392,jcidjg1331@gmail.com
05/25/2021 12:00:00 AM,RISARALDA,APÍA,Lunes,16:50,VIA A AGUALINDA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,29.0,FEMENINO,SOLTERO,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,COLOMBIA,66045000.0,1986.0,53-337,correo4804@colombia.gov.co
05/25/2021 12:00:00 AM,TOLIMA,ATACO,Lunes,7:30,VRDA. EL PAUJIL,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,31.0,MASCULINO,UNION LIBRE,AGRICULTOR,NO REPORTADO,PRIMARIA,COLOMBIA,73067000.0,84.0,68-725,gmtnjn1600@unidatos.edu.co
05/25/2021 12:00:00 AM,TOLIMA,MELGAR,Lunes,9:20,VRDA. SAN JOSE,RURAL,RESTAURANTES,ARMA DE FUEGO,A PIE,A PIE,29.0,FEMENINO,UNION LIBRE,AMA DE CASA,NO REPORTADO,SECUNDARIA,COLOMBIA,73449000.0,1986.0,90-657,correo437@unidatos.edu.co
05/25/2021 12:00:00 AM,VALLE,CALI (CT),Lunes,8:25,SAN CARLOS E11,URBANA,DENTRO DE LA VIVIENDA,ARMA BLANCA,A PIE,A PIE,65.0,MASCULINO,VIUDO,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,COLOMBIA,76001000.0,1950.0,16-670,meeueb7715@unidatos.edu.co
05/25/2021 12:00:00 AM,VALLE,CALI (CT),Luns,22:28,LOS ROBLES E13,URBANA,DENTRO DE LA VIVIENDA,ARMA DE FUEGO,A PIE,A PIE,21.0,MASCULINO,SOLTERO,DESEMPLEADO,NO REPORTADO,PRIMARIA,COLOMBIA,76001000.0,1994.0,47-077,qberml8278@unidatos.edu.co
05/25/2021 12:00:00 AM,VALLE,CALI (CT),Lunes,18:59,CALIMIO DESEPAZ E21,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,24.0,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,COLOMBIA,76001000.0,1991.0,39-685,eauepa2473@unidatos.edu.co
05/25/2021 12:00:00 AM,VALLE,CALI (CT),Lunes,19:30,PETECUY I E6,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,51.0,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,COLOMBIA,76001000.0,1964.0,55-551,tjdcij9641@unidatos.edu.co
05/25/2021 12:00:00 AM,VALLE,CANDELARIA,Lunes,13:00,VIA PALMIRA,RURAL,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,26.0,MASCULINO,SOLTERO,DESEMPLEADO,NO REPORTADO,SECUNDARIA,COLOMBIA,76130000.0,1989.0,55-453,uumfbg2493@gmail.com
05/25/2021 12:00:00 AM,VALLE,CANDELARIA,Lunes,13:00,VIA PALMIRA,RURAL,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,31.0,MASCULINO,SOLTERO,DESEMPLEADO,NO REPORTADO,PRIMARIA,COLOMBIA,76130000.0,1984.0,86-452,jhotfk5016@unidatos.edu.co
05/25/2021 12:00:00 AM,VALLE,TULUÁ,Lunes,11:00,La Esperanza,URBANA,CAÑADUZAL,CUERDA/SOGA/CADENA,A PIE,A PIE,30.0,FEMENINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,COLOMBIA,76834000.0,1985.0,67-574,sqpjma9852@gmail.com
05/26/2021 12:00:00 AM,ANTIOQUIA,CÁCERES,Martes,7:00,ASTURIAS,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,34.0,MASCULINO,SOLTERO,INDEPENDIENTE,NO REPORTADO,PRIMARIA,COLOMBIA,5120000.0,1981.0,59-821,esltkr5513@unidatos.edu.co
05/26/2021 12:00:00 AM,ANTIOQUIA,FREDONIA,Martes,21:00,BUENOS AIRES,RURAL,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,15.0,FEMENINO,SOLTERO,ESTUDIANTE,NO REPORTADO,SECUNDARIA,COLOMBIA,5282000.0,2000.0,54-376,bkmqbl1742@gmail.com
05/26/2021 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Msrtes,11:00,LIMONAR 1  S.A.P.,RURAL,QUEBRADA,ARMA BLANCA,A PIE,A PIE,41.0,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,COLOMBIA,5001000.0,1974.0,74-653,qpcmtr8775@unidatos.edu.co
05/26/2021 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Martes,10:30,LAS PALMAS CNO REPORTADO10,URBANA,CASAS DE HABITACION,ARMA BLANCA,A PIE,A PIE,60.0,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,COLOMBIA,5001000.0,1955.0,56-648,uncndq6559@unidatos.edu.co
05/26/2021 12:00:00 AM,ANTIOQUIA,VALDIVIA,Martes,10:30,MONTEBLANCO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,44.0,MASCULINO,SOLTERO,INDEPENDIENTE,NO REPORTADO,PRIMARIA,COLOMBIA,5854000.0,1971.0,88-850,correo314@unidatos.edu.co
05/26/2021 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Msrtes,2:30,LA SIERRITA,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,35.0,MASCULINO,SEPARADO,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,COLOMBIA,8001000.0,1980.0,76-358,peldkf5112@unidatos.edu.co
05/26/2021 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Marte,20:26,LAS NIEVES,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,PASAJERO MOTOCICLETA,38.0,MASCULINO,CASADO,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,COLOMBIA,8001000.0,1977.0,41-754,spunqf2456@gmail.com
05/26/2021 12:00:00 AM,BOYACÁ,CUBARÁ,Martes,15:00,VEREDA BOJABA,RURAL,SELVA,ARMA DE FUEGO,A PIE,A PIE,20.0,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,COLOMBIA,15223000.0,1995.0,95-712,hhqktb6944@gmail.com
05/26/2021 12:00:00 AM,CAQUETÁ,SOLITA,Martes,8:00,VDA.  LA ESPAÑOLA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,20.0,MASCULINO,UNION LIBRE,INDEPENDIENTE,NO REPORTADO,PRIMARIA,COLOMBIA,18785000.0,1995.0,50-593,pgsslk6952@unidatos.edu.co
05/26/2021 12:00:00 AM,CAUCA,POPAYÁN (CT),Martes,21:30,URBANIZACION LOS COMUNEROS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19.0,MASCULINO,SOLTERO,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,COLOMBIA,19001000.0,1996.0,14-260,aohaja3849@unidatos.edu.co
05/26/2021 12:00:00 AM,CAUCA,SANTANDER DE QUILICHAO,Martes,10:00,VDA SAN PEDRO,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,A PIE,A PIE,31.0,FEMENINO,UNION LIBRE,AMA DE CASA,NO REPORTADO,PRIMARIA,COLOMBIA,19698000.0,1984.0,89-635,tefdmi1377@gmail.com
05/26/2021 12:00:00 AM,CAUCA,SANTANDER DE QUILICHAO,Martes,19:00,LA ESPERANZA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20.0,MASCULINO,SOLTERO,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,COLOMBIA,19698000.0,1995.0,33-446,fgiufr6025@gmail.com
